split,file,label_file,sha1,classes,class_ids,class_count,width,height,brightness_mean,contrast_std,blur_laplacian_var,dhash
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0001_capcay_009.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0001_capcay_009.txt,faf1eaa41b9974c70f00d3a4b43a0d87ee5c70dc,Capcay,5,1,1200,630,116.00846428571428,42.64209083945228,94.26062774658203,11866488366727245220
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0002_capcay_122.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0002_capcay_122.txt,f7b303f61c0e98a80bc1e4ebb6c6c6ea21629fe7,Capcay,5,1,1200,630,161.509167989418,54.16013611983816,604.0877685546875,3327983168470851373
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0003_capcay_159.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0003_capcay_159.txt,a46fb5e7ede9b80622afb3294dd28fa21b453b8c,Capcay,5,1,1200,630,140.34616402116401,43.18098311462563,46.63593292236328,7189650177251924216
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0004_capcay_186.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0004_capcay_186.txt,708b21128d0cb981f8399dde88a2361eb1a58ccd,Capcay,5,1,1200,630,131.8694365079365,54.816248032975004,514.67919921875,3407913386157422365
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0005_capcay_044.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0005_capcay_044.txt,46b6bb945aadf22f938916a85ed33856ab48d9e2,Capcay,5,1,1200,630,132.88658994708996,54.722290352655406,49.47454833984375,5533952192171927529
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0006_capcay_130.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0006_capcay_130.txt,decf8800c04305bce38149362d7480c4d923280c,Capcay,5,1,1200,630,123.70298544973545,57.06869083968786,149.0389404296875,6505754576149988197
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0007_capcay_025.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0007_capcay_025.txt,e39ff9545c040d72e1af6265f7a22b97f17a8317,Capcay,5,1,1200,630,152.9515806878307,51.32272200944819,425.6934509277344,1961723810116606251
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0008_capcay_022.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0008_capcay_022.txt,9ad889c9b6fef6229598cfcbebcd7ecb02f7d191,Capcay,5,1,1200,630,134.41544047619047,47.67648201145425,59.48176956176758,7302736518681735031
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0009_capcay_071.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0009_capcay_071.txt,d8a9da8d702714925a5d0aadd28582e86ac1d0b8,Capcay,5,1,1200,630,109.3554365079365,52.244552039412476,169.55679321289062,16011471697374166039
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0010_capcay_050.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0010_capcay_050.txt,d73ad5d31ab9504fa5120766fd484c340ed19d5d,Capcay,5,1,1200,630,117.79795238095238,52.30801272537656,41.42991638183594,221577128076453235
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0011_capcay_133.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0011_capcay_133.txt,a0d3ef0614116c8be9937f9d2efb5bb17e06b770,Capcay,5,1,1200,630,125.60096957671958,57.49749155661756,219.91464233398438,11320107975204116170
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0012_capcay_161.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0012_capcay_161.txt,eb5361a2cb6780c746bd335602cd6a5992878f40,Capcay,5,1,1200,628,179.58696656050955,78.43111874750406,634.9998168945312,11148870453087115930
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0013_capcay_017.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0013_capcay_017.txt,0d52acfbf0e20efb30792e118a8403548776a4b3,Capcay,5,1,1200,630,157.2376613756614,44.951574721922384,91.7644271850586,5972603750106317065
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0014_capcay_163.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0014_capcay_163.txt,83da8b51b56c0ec63a1f41c8ee1fc425b02a6977,Capcay,5,1,1200,628,197.19891852441614,68.62441165811747,572.0414428710938,12299434327740725498
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0015_capcay_039.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0015_capcay_039.txt,d6191f3042d75306f744ab45d1e4e6a437fa2785,Capcay,5,1,1200,630,121.07178968253969,52.551143956740994,805.6243286132812,3634513552527881497
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0016_capcay_115.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0016_capcay_115.txt,a515c48a463bbdcb4911556d814fcde316e227a7,Capcay,5,1,1200,630,106.2765052910053,57.29239078776992,224.0417938232422,8301179900764702997
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_capcay_0017_capcay_156.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_capcay_0017_capcay_156.txt,121514be593952773be481563a426b86d11ad2d4,Capcay,5,1,1200,630,144.47929365079366,54.7131845473337,103.1170654296875,3553786407934510188
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nasi_putih_0001_nasi_putih_59.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nasi_putih_0001_nasi_putih_59.txt,f2977406b2b851a0031db7ed0da0f9382a81e325,Nasi Putih,13,1,626,416,115.10632603219464,71.03162325205629,272.4154357910156,17984337215071952589
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nasi_putih_0002_nasi_putih_002.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nasi_putih_0002_nasi_putih_002.txt,ab3b9acbda761a7d1dc6a0a88781bb2c5a22ff80,Nasi Putih,13,1,518,546,117.41593123735981,73.16746081591849,59.457244873046875,8319240055694590177
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nasi_putih_0003_nasi_putih_24.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nasi_putih_0003_nasi_putih_24.txt,0585dd9809be2b5c53638f6e4b79ef621b1714ce,Nasi Putih,13,1,800,800,192.70324375,50.578329148738064,944.6883544921875,17063896181513329435
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nasi_putih_0004_nasi_putih_14.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nasi_putih_0004_nasi_putih_14.txt,80f76f82c1bcabd481469def68a73e5b71a8841c,Nasi Putih,13,1,264,314,175.47033632503377,59.44416316403267,590.8959350585938,17063187467643387908
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0001_nugget_114.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0001_nugget_114.txt,17f8ee9751869a7077bc6195fff4f36f9d3c7ffe,Nugget,14,1,1200,630,126.06789417989418,65.13137160868804,419.5982360839844,13464282876181100046
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0002_nugget_086.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0002_nugget_086.txt,ea5dde0888e02ff105d1fba6dc33e82ea520be02,Nugget,14,1,1200,630,166.94786375661377,56.05063371406815,145.8704376220703,14815879662253871814
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0003_nugget_022.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0003_nugget_022.txt,d0fd92e589ea848de6d02be70f1641ef6aed0af5,Nugget,14,1,1200,630,151.64582671957672,56.692091674036696,345.09954833984375,14234514259358468939
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0004_nugget_099.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0004_nugget_099.txt,dd0349cea4870dfe577e87dca19a8f2c70d2e26b,Nugget,14,1,1200,630,117.00231746031746,53.410878149327296,129.7533416748047,16674374456461568818
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0005_nugget_028.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0005_nugget_028.txt,bd9b81a19d6c82884ab1a0f2cd35b21f5ad6d375,Nugget,14,1,1200,630,124.56157936507937,46.99149812266559,175.27127075195312,7372125644953945895
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0006_nugget_026.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0006_nugget_026.txt,9b4902a15c07f811c74134f5b70974806a4259b7,Nugget,14,1,1200,630,157.6978716931217,51.35439170948539,24.896568298339844,14742145300559255379
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0007_nugget_117.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0007_nugget_117.txt,21d07bcf1a692992660c3da4e99b11b8da548939,Nugget,14,1,1200,630,149.90576058201057,51.909421707949996,99.04975128173828,11425084763207276174
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0008_nugget_068.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0008_nugget_068.txt,17f916eb3b320537a5731c4bc2e0cef4311b46aa,Nugget,14,1,1200,630,140.73310846560847,45.68612974906665,112.25350189208984,15396022675722293782
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0009_nugget_168.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0009_nugget_168.txt,27a26f514d721e0863dc4ea69f859c3980dd6a75,Nugget,14,1,1200,630,129.68468783068784,59.89352162574211,455.453369140625,16842525987014618188
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0010_nugget_115.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0010_nugget_115.txt,38fae2162d44938b948b01a1033c67643eda5705,Nugget,14,1,1200,630,127.66893915343915,48.16422132845285,471.4657897949219,6149150396919728493
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0011_nugget_133.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0011_nugget_133.txt,c1bffcac71850bdaad9835afc624271c42bf39b0,Nugget,14,1,1200,630,101.85843121693122,40.25808411470346,148.0797576904297,14473606806037630105
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_nugget_0012_nugget_014.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_nugget_0012_nugget_014.txt,82a2167e28a68f5c30cc2db54a7aa71990c3f3e0,Nugget,14,1,1200,630,150.67915343915345,40.79988191603867,61.90543746948242,14764686182924995811
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0001_sate_umum_007.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0001_sate_umum_007.txt,0a1333156e52841c1f5a05d79f9a1d25a9e6f5d0,Sate,19,1,1200,630,117.45101851851852,58.138685180962646,28.34292221069336,3761217401589767580
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0002_sate_umum_120.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0002_sate_umum_120.txt,4e6457da2c501d8cbfab8f5b4f7a1c2c343a334d,Sate,19,1,1200,630,102.23186507936508,45.61443218730401,239.20187377929688,2093922095038279955
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0003_sate_umum_165.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0003_sate_umum_165.txt,bd44a89e29e4e2ecc6f45adac1e9c646cc8acba8,Sate,19,1,1200,630,142.28709523809525,46.987783390626916,579.3728637695312,12012674377668174244
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0004_sate_umum_184.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0004_sate_umum_184.txt,8090b0f03439e3f95c1326e1a8eebe208045f05c,Sate,19,1,1200,630,124.91821031746032,64.26815540019075,179.6580047607422,9846001604658139598
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0005_sate_umum_049.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0005_sate_umum_049.txt,56c130fa273ec08fc1ab63fdf62d63a2de923020,Sate,19,1,1200,630,131.75915476190477,59.733363650386174,148.78553771972656,1885546229597790384
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0006_sate_umum_132.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0006_sate_umum_132.txt,c508dd8c3da9b8bd91dbbb3f7f1f55f9bdec8278,Sate,19,1,1200,630,101.36519576719577,62.16612306489241,1010.6864013671875,517644934809068333
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0007_sate_umum_026.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0007_sate_umum_026.txt,e9072c58b56d38b443ddda1dcb4b1493f68c1aa9,Sate,19,1,1200,630,140.90771031746033,62.76708321453212,661.3311157226562,5051403242736225814
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0008_sate_umum_023.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0008_sate_umum_023.txt,924f78319f787c2925ea8d2b065c6b305519e20e,Sate,19,1,1200,630,131.32758597883597,55.989195583456585,52.55575180053711,14972013754933531469
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0009_sate_umum_075.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0009_sate_umum_075.txt,72f4846df20247017508f32f588d9ffa6d5ef403,Sate,19,1,1200,630,122.87902380952382,48.217860526531524,512.06591796875,15912576052003805973
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0010_sate_umum_056.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0010_sate_umum_056.txt,988b98d5e2127d942221825aaeacca60934822b6,Sate,19,1,1200,630,171.5247513227513,71.48059755294062,690.4481811523438,10276982409045936023
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0011_sate_umum_136.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0011_sate_umum_136.txt,3efca5cbd7e19167e9c58eec4e609f7125e4b9fc,Sate,19,1,1200,630,135.64315873015872,60.485564177181544,75.58985900878906,15488945429754213106
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0012_sate_umum_166.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0012_sate_umum_166.txt,aa991aca26e01788d7bb6883b121f08db23153b3,Sate,19,1,1200,630,114.70871031746032,58.299867232854524,52.31760025024414,8302777780770115407
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0013_sate_umum_016.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0013_sate_umum_016.txt,df6d4fa806623232445b9a1499fe4e37c4bccc4e,Sate,19,1,1200,630,180.24382804232803,48.85431709898856,193.4765625,7450954066696836875
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0014_sate_umum_167.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0014_sate_umum_167.txt,8993d046271aa78b91d89700d283c591c4750ee0,Sate,19,1,1200,630,162.99967328042328,43.253798024497776,83.04741668701172,8965759345997598246
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0015_sate_umum_041.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0015_sate_umum_041.txt,60b37ea299f8372ae9ba1be430496f168bb3abc2,Sate,19,1,1200,630,77.95679232804233,54.25477807478015,806.57080078125,1094224162616603505
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0016_sate_umum_114.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0016_sate_umum_114.txt,1debed9f4089609d511e05ded12b433efee2b8e9,Sate,19,1,1200,630,124.06340343915343,67.606880362371,932.48779296875,17632939221856066782
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_sate_umum_0017_sate_umum_162.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_sate_umum_0017_sate_umum_162.txt,dca4e81dc2862637a099f8c63513979491fd9b53,Sate,19,1,1200,630,158.11252380952382,57.3585903419125,275.8325500488281,7234582854613321433
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_stroberi_0001_stroberi_149.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_stroberi_0001_stroberi_149.txt,2ca2e181448059517c501630fca586babaefcf46,Stroberi,22,1,736,736,132.3378075525756,48.172850553178144,244.5211944580078,6990450370040453435
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_stroberi_0002_stroberi_142.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_stroberi_0002_stroberi_142.txt,aba300f2496c598b204bb515ead77d9bc0c88cb9,Stroberi,22,1,474,841,69.69107251263064,46.69477572840949,2110.43017578125,14513804051586632989
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_stroberi_0003_stroberi_002.png,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_stroberi_0003_stroberi_002.txt,97c5c26995d85d564e04404a92f59589f5aac0cb,Stroberi,22,1,1600,1600,38.225977734375,53.21637513125488,311.6889953613281,754600107798478912
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_stroberi_0004_stroberi_053.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_stroberi_0004_stroberi_053.txt,0ecfb3a2ecb8b94efb2212959be53d2dc06aa4c3,Stroberi,22,1,236,236,200.93218543521976,62.0393554352116,526.8972778320312,2758062431655107761
test,data_output\yolo_roboflow_only\images\test\cookpad_200_extra_stroberi_0005_stroberi_032.png,data_output\yolo_roboflow_only\labels\test\cookpad_200_extra_stroberi_0005_stroberi_032.txt,bb5537e6a7fed83b84ebfa01c0268800761e54f8,Stroberi,22,1,640,640,189.4777197265625,64.77967856176795,345.9550476074219,11032195370866770766
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_009.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_biskuit_biskuit_009.txt,05f39531dcad617c7c6242fac93a3ed7301e45d5,Biskuit Choco Chips,3,1,1200,630,132.19731613756613,70.25161405020754,61.1287727355957,14471456359640527077
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_014.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_biskuit_biskuit_014.txt,80db080bf5313d6ecd750449ef47ff23d09cb804,Biskuit Choco Chips,3,1,1200,628,183.54226910828027,75.27363999346656,1162.93994140625,8808649143237163802
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_015.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_biskuit_biskuit_015.txt,d886ca65e4301483ea821f3e44b22a0a23314de4,Biskuit Choco Chips,3,1,1200,630,155.35666402116402,59.60720014641289,85.2553482055664,16629007360705040283
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_037.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_biskuit_biskuit_037.txt,a1d5c52e66f383e09bf746d8aa9cb7228ffd5085,Biskuit Choco Chips,3,1,1200,630,148.2197804232804,45.366939583220216,19.512022018432617,2841757264861622199
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_054.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_biskuit_biskuit_054.txt,71e32345beeb65f2434b92e610c1b917a719952c,Biskuit Choco Chips,3,1,1200,630,122.06888095238095,57.820380886765086,115.45542907714844,12948095706534111723
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_066.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_biskuit_biskuit_066.txt,47e91ab06b9f144870544f7200de7d776bef8d2f,Biskuit Choco Chips,3,1,1200,630,119.19041534391535,71.14973612734984,89.0978775024414,8898931947030402919
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_067.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_biskuit_biskuit_067.txt,cd1db0b3882f1976aecb3eef6589b5e8ffd031f7,Biskuit Choco Chips,3,1,1200,630,153.00644576719577,37.25314388902105,57.54978942871094,7596575279154664251
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_biskuit_biskuit_078.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_biskuit_biskuit_078.txt,b89f5436d6fb92aa77c78b63235d811ae5629db3,Biskuit Choco Chips,3,1,1200,630,128.37408597883598,71.18690510078792,79.33203125,12810922977540117780
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_capcay_capcay_009.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_capcay_capcay_009.txt,40212ee5877a5a6087092cf1f9e30e9921358d7e,Capcay,5,1,1200,630,139.9073597883598,66.19259317579393,332.689697265625,14748625113527639210
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_capcay_capcay_014.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_capcay_capcay_014.txt,845c5b28e3345eec0f7acb721f4bc451e0c67fd2,Capcay,5,1,1200,630,95.09044973544974,42.9788969233753,119.41769409179688,7452463945334622621
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_capcay_capcay_015.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_capcay_capcay_015.txt,0d52acfbf0e20efb30792e118a8403548776a4b3,Capcay,5,1,1200,630,157.2376613756614,44.951574721922384,91.7644271850586,5972603750106317065
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_capcay_capcay_037.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_capcay_capcay_037.txt,d6191f3042d75306f744ab45d1e4e6a437fa2785,Capcay,5,1,1200,630,121.07178968253969,52.551143956740994,805.6243286132812,3634513552527881497
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_capcay_capcay_054.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_capcay_capcay_054.txt,23fe126316e0559a0f3edf5f2b270dd3d7c8bd47,Capcay,5,1,1200,630,176.6299007936508,57.28517293752565,191.69046020507812,4264105569827046964
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_capcay_capcay_066.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_capcay_capcay_066.txt,0e025b4e2155b21340c95217e900f5fca3900fef,Capcay,5,1,1200,630,109.1834074074074,38.881480668456874,205.3914031982422,17326299302685091044
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_capcay_capcay_067.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_capcay_capcay_067.txt,d72ed3b3e275732980b463b988bfed59f0229dbf,Capcay,5,1,1200,628,184.35101645435245,75.9484852632081,802.9971313476562,13275026588887317370
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_capcay_capcay_078.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_capcay_capcay_078.txt,5713de81f3352c74b10db6580fd27f045306c475,Capcay,5,1,1200,628,208.18622346072186,64.94559085465016,815.8051147460938,10968013536038173336
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_ikan_bakar_ikan_bakar_009.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_ikan_bakar_ikan_bakar_009.txt,0cbcb5c631f5d1a150d3caf07349ef4ce38b1450,Ikan Goreng,7,1,1200,630,126.96321164021164,69.97699182382608,113.8973159790039,289935766790287195
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_ikan_bakar_ikan_bakar_014.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_ikan_bakar_ikan_bakar_014.txt,886efe99f029baabb18a4cb0eff2c0b237b9662c,Ikan Goreng,7,1,1200,630,90.41810846560847,59.919370980045514,2189.865234375,12441665441540820533
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_ikan_bakar_ikan_bakar_015.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_ikan_bakar_ikan_bakar_015.txt,538328d8fe826c0fde5c406b2afe75c1c0506508,Ikan Goreng,7,1,1200,630,117.69229629629629,53.95468854802449,859.5135498046875,10308549602779269046
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_ikan_bakar_ikan_bakar_037.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_ikan_bakar_ikan_bakar_037.txt,504a9e43d8ba01e6c38bac3bd1dd84d8e00bed23,Ikan Goreng,7,1,1200,630,120.53994708994709,54.341825190883725,367.8094177246094,3555895638046749441
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_ikan_bakar_ikan_bakar_054.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_ikan_bakar_ikan_bakar_054.txt,56e5a1a1a18b0fab80b4ac0327fb0a42042b8a16,Ikan Goreng,7,1,1200,630,107.66750264550265,54.53276121780698,301.2889709472656,10647604373136455979
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_ikan_bakar_ikan_bakar_066.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_ikan_bakar_ikan_bakar_066.txt,b6a1f10083f8385737d6273339e8cbcec0cb2710,Ikan Goreng,7,1,1200,630,106.54164153439153,71.0661892376051,325.605712890625,1397184366674516775
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_ikan_bakar_ikan_bakar_067.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_ikan_bakar_ikan_bakar_067.txt,713359959b1066364482a6c51631aa097fae0d87,Ikan Goreng,7,1,1200,630,122.26579894179895,59.61029967306837,1428.3580322265625,800298311635657571
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_ikan_bakar_ikan_bakar_078.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_ikan_bakar_ikan_bakar_078.txt,e76962d2c6b190e67c2ca71636b51846e56bb1cb,Ikan Goreng,7,1,1200,630,120.7025,59.637729163523204,86.94348907470703,2059780068143471917
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_mie_goreng_mie_goreng_009.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_mie_goreng_mie_goreng_009.txt,76d3356fec1c53b6322258badcc9bccb4d144637,Mie Goreng,10,1,1200,630,130.04288756613758,70.03681413326204,752.0216064453125,14905373868353047238
test,data_output\yolo_roboflow_only\images\test\cookpad_imbalance_mie_goreng_mie_goreng_014.jpg,data_output\yolo_roboflow_only\labels\test\cookpad_imbalance_mie_goreng_mie_goreng_014.txt,a87004dce9413311f83665bfd31df67bc44ce7a8,Mie Goreng,10,1,1200,628,200.31319930997876,61.23589832366677,731.5750732421875,6412728101691341752
